x,y,z
-2045,-237,52
-2035,-237,52
-2025,-237,52
-2015,-237,52
-2005,-237,52
-1995,-237,52
-1985,-237,52
-1975,-237,52
-1965,-237,52
-1955,-237,52
-1945,-237,52
-1935,-237,52
-1925,-237,52
-1915,-237,52
-1905,-237,52
-1895,-237,52
-1885,-237,52
-1875,-237,52
-1865,-237,52
-1855,-237,52
-1845,-237,52
-1835,-237,52
-1825,-237,52
-1815,-237,52
-1805,-237,52
-1795,-237,52
-1785,-237,52
-1775,-237,52
-1765,-237,52
-1755,-237,52
-1745,-237,52
-1735,-237,52
-1725,-237,52
-1715,-237,52
-1705,-237,52
-1695,-237,52
-1685,-237,52
-1675,-237,52
-1665,-237,52
-1655,-237,52
-1645,-237,52
-1635,-237,52
-1625,-237,52
-1615,-237,52
-1605,-237,52
-1595,-237,52
-1585,-237,52
-1575,-237,52
-1565,-237,52
-1555,-237,52
-1545,-237,52
-1535,-237,52
-1525,-237,52
-1515,-237,52
-1505,-237,52
-1495,-237,52
-1485,-237,52
-1475,-237,52
-1465,-237,52
-1455,-237,52
-1445,-237,52
-1435,-237,52
-1425,-237,52
-1415,-237,52
-1405,-237,52
-1395,-237,52
-1385,-237,52
-1375,-237,52
-1365,-237,52
-1355,-237,52
-1345,-237,52
-1335,-237,52
-1325,-237,52
-1315,-237,52
-1305,-237,52
-1295,-237,52
-1285,-237,52
-1275,-237,52
-1265,-237,52
-1255,-237,52
-1245,-237,52
-1235,-237,52
-1225,-237,52
-1215,-237,52
-1205,-237,52
-1195,-237,52
-1185,-237,52
-1175,-237,52
-1165,-237,52
-1155,-237,52
-1145,-237,52
-1135,-237,52
-1125,-237,52
-1115,-237,52
-1105,-237,52
-1095,-237,52
-1085,-237,52
-1075,-237,52
-1065,-237,52
-1055,-237,52
-1045,-237,52
-1035,-237,52
-1025,-237,52
-1015,-237,52
-1005,-237,52
-995,-237,52
-985,-237,52
-975,-237,52
-965,-237,52
-955,-237,52
-3275,-227,53
-3265,-227,53
-3255,-227,53
-3245,-227,53
-3235,-227,53
-3225,-227,53
-3215,-227,53
-3205,-227,53
-3195,-227,53
-3185,-227,53
-3175,-227,53
-3165,-227,53
-3155,-227,53
-3145,-227,53
-3135,-227,53
-3125,-227,53
-3115,-227,53
-3105,-227,53
-3095,-227,53
-3085,-227,53
-3075,-227,53
-3065,-227,53
-3055,-227,53
-3045,-227,53
-3035,-227,53
-3025,-227,53
-3015,-227,53
-3005,-227,53
-2995,-227,53
-2985,-227,53
-2975,-227,53
-2965,-227,53
-2955,-227,53
-2945,-227,53
-2935,-227,53
-2925,-227,53
-2915,-227,53
-2905,-227,53
-2895,-227,53
-2885,-227,53
-2875,-227,53
-2865,-227,53
-2855,-227,53
-2845,-227,53
-2835,-227,53
-2825,-227,53
-2815,-227,53
-2805,-227,53
-2795,-227,53
-2785,-227,53
-2775,-227,53
-2765,-227,53
-2755,-227,53
-2745,-227,53
-2735,-227,53
-2725,-227,53
-2715,-227,53
-2705,-227,53
-2695,-227,53
-2685,-227,53
-2675,-227,53
-2665,-227,53
-2655,-227,53
-2645,-227,53
-2635,-227,53
-2625,-227,53
-2615,-227,53
-2605,-227,53
-2595,-227,53
-2585,-227,53
-2575,-227,53
-2565,-227,53
-2555,-227,53
-2545,-227,53
-2535,-227,53
-2525,-227,53
-2515,-227,53
-2505,-227,53
-2495,-227,53
-2485,-227,53
-2475,-227,53
-2465,-227,53
-2455,-227,53
-2445,-227,53
-2435,-227,53
-2425,-227,53
-2415,-227,53
-2405,-227,53
-2395,-227,53
-2385,-227,53
-2375,-227,53
-2365,-227,53
-2355,-227,53
-2345,-227,53
-2335,-227,53
-2325,-227,53
-2315,-227,53
-2305,-227,53
-2295,-227,53
-2285,-227,53
-2275,-227,53
-2265,-227,53
-2255,-227,53
-2245,-227,53
-2235,-227,53
-2225,-227,53
-2215,-227,53
-2205,-227,53
-2195,-227,53
-2185,-227,53
-2175,-227,53
-2165,-227,53
-2155,-227,53
-2145,-227,53
-2135,-227,53
-2125,-227,53
-2115,-227,53
-2105,-227,53
-2095,-227,53
-2085,-227,53
-2075,-227,53
-2065,-227,53
-2055,-227,53
-2045,-227,53
-2035,-227,53
-2025,-227,53
-2015,-227,53
-2005,-227,53
-1995,-227,53
-1985,-227,53
-1975,-227,53
-1965,-227,53
-1955,-227,53
-1945,-227,53
-1935,-227,53
-1925,-227,53
-1915,-227,53
-1905,-227,53
-1895,-227,53
-1885,-227,53
-1875,-227,53
-1865,-227,53
-1855,-227,53
-1845,-227,53
-1835,-227,53
-1825,-227,53
-1815,-227,53
-1805,-227,53
-1795,-227,53
-1785,-227,53
-1775,-227,53
-1765,-227,53
-1755,-227,53
-1745,-227,53
-1735,-227,53
-1725,-227,53
-1715,-227,53
-1705,-227,53
-1695,-227,53
-1685,-227,53
-1675,-227,53
-1665,-227,53
-1655,-227,53
-1645,-227,53
-1635,-227,53
-1625,-227,53
-1615,-227,53
-1605,-227,53
-1595,-227,53
-1585,-227,53
-1575,-227,53
-1565,-227,53
-1555,-227,53
-1545,-227,53
-1535,-227,53
-1525,-227,53
-1515,-227,53
-1505,-227,53
-1495,-227,53
-1485,-227,53
-1475,-227,53
-1465,-227,53
-1455,-227,53
-1445,-227,53
-1435,-227,53
-1425,-227,53
-1415,-227,53
-1405,-227,53
-1395,-227,53
-1385,-227,53
-1375,-227,53
-1365,-227,53
-1355,-227,53
-1345,-227,53
-1335,-227,53
-1325,-227,53
-1315,-227,53
-1305,-227,53
-1295,-227,53
-1285,-227,53
-1275,-227,53
-1265,-227,53
-1255,-227,53
-1245,-227,53
-1235,-227,53
-1225,-227,53
-1215,-227,53
-1205,-227,53
-1195,-227,53
-1185,-227,53
-1175,-227,53
-1165,-227,53
-1155,-227,53
-1145,-227,53
-1135,-227,53
-1125,-227,53
-1115,-227,53
-1105,-227,53
-1095,-227,53
-1085,-227,53
-1075,-227,53
-1065,-227,53
-1055,-227,53
-1045,-227,53
-1035,-227,53
-1025,-227,53
-1015,-227,53
-1005,-227,53
-995,-227,53
-985,-227,53
-975,-227,53
-965,-227,53
-955,-227,53
-3275,-217,54
-3265,-217,54
-3255,-217,54
-3245,-217,54
-3235,-217,54
-3225,-217,54
-3215,-217,54
-3205,-217,54
-3195,-217,54
-3185,-217,54
-3175,-217,54
-3165,-217,54
-3155,-217,54
-3145,-217,54
-3135,-217,54
-3125,-217,54
-3115,-217,54
-3105,-217,54
-3095,-217,54
-3085,-217,54
-3075,-217,54
-3065,-217,54
-3055,-217,54
-3045,-217,54
-3035,-217,54
-3025,-217,54
-3015,-217,54
-3005,-217,54
-2995,-217,54
-2985,-217,54
-2975,-217,54
-2965,-217,54
-2955,-217,54
-2945,-217,54
-2935,-217,54
-2925,-217,54
-2915,-217,54
-2905,-217,54
-2895,-217,54
-2885,-217,54
-2875,-217,54
-2865,-217,54
-2855,-217,54
-2845,-217,54
-2835,-217,54
-2825,-217,54
-2815,-217,54
-2805,-217,54
-2795,-217,54
-2785,-217,54
-2775,-217,54
-2765,-217,54
-2755,-217,54
-2745,-217,54
-2735,-217,54
-2725,-217,54
-2715,-217,54
-2705,-217,54
-2695,-217,54
-2685,-217,54
-2675,-217,54
-2665,-217,54
-2655,-217,54
-2645,-217,54
-2635,-217,54
-2625,-217,54
-2615,-217,54
-2605,-217,54
-2595,-217,54
-2585,-217,54
-2575,-217,54
-2565,-217,54
-2555,-217,54
-2545,-217,54
-2535,-217,54
-2525,-217,54
-2515,-217,54
-2505,-217,54
-2495,-217,54
-2485,-217,54
-2475,-217,54
-2465,-217,54
-2455,-217,54
-2445,-217,54
-2435,-217,54
-2425,-217,54
-2415,-217,54
-2405,-217,54
-2395,-217,54
-2385,-217,54
-2375,-217,54
-2365,-217,54
-2355,-217,54
-2345,-217,54
-2335,-217,54
-2325,-217,54
-2315,-217,54
-2305,-217,54
-2295,-217,54
-2285,-217,54
-2275,-217,54
-2265,-217,54
-2255,-217,54
-2245,-217,54
-2235,-217,54
-2225,-217,54
-2215,-217,54
-2205,-217,54
-2195,-217,54
-2185,-217,54
-2175,-217,54
-2165,-217,54
-2155,-217,54
-2145,-217,54
-2135,-217,54
-2125,-217,54
-2115,-217,54
-2105,-217,54
-2095,-217,54
-2085,-217,54
-2075,-217,54
-2065,-217,54
-2055,-217,54
-2045,-217,54
-2035,-217,54
-2025,-217,54
-2015,-217,54
-2005,-217,54
-1995,-217,54
-1985,-217,54
-1975,-217,54
-1965,-217,54
-1955,-217,54
-1945,-217,54
-1935,-217,54
-1925,-217,54
-1915,-217,54
-1905,-217,54
-1895,-217,54
-1885,-217,54
-1875,-217,54
-1865,-217,54
-1855,-217,54
-1845,-217,54
-1835,-217,54
-1825,-217,54
-1815,-217,54
-1805,-217,54
-1795,-217,54
-1785,-217,54
-1775,-217,54
-1765,-217,54
-1755,-217,54
-1745,-217,54
-1735,-217,54
-1725,-217,54
-1715,-217,54
-1705,-217,54
-1695,-217,54
-1685,-217,54
-1675,-217,54
-1665,-217,54
-1655,-217,54
-1645,-217,54
-1635,-217,54
-1625,-217,54
-1615,-217,54
-1605,-217,54
-1595,-217,54
-1585,-217,54
-1575,-217,54
-1565,-217,54
-1555,-217,54
-1545,-217,54
-1535,-217,54
-1525,-217,54
-1515,-217,54
-1505,-217,54
-1495,-217,54
-1485,-217,54
-1475,-217,54
-1465,-217,54
-1455,-217,54
-1445,-217,54
-1435,-217,54
-1425,-217,54
-1415,-217,54
-1405,-217,54
-1395,-217,54
-1385,-217,54
-1375,-217,54
-1365,-217,54
-1355,-217,54
-1345,-217,54
-1335,-217,54
-1325,-217,54
-1315,-217,54
-1305,-217,54
-1295,-217,54
-1285,-217,54
-1275,-217,54
-1265,-217,54
-1255,-217,54
-1245,-217,54
-1235,-217,54
-1225,-217,54
-1215,-217,54
-1205,-217,54
-1195,-217,54
-1185,-217,54
-1175,-217,54
-1165,-217,54
-1155,-217,54
-1145,-217,54
-1135,-217,54
-1125,-217,54
-1115,-217,54
-1105,-217,54
-1095,-217,54
-1085,-217,54
-1075,-217,54
-1065,-217,54
-1055,-217,54
-1045,-217,54
-1035,-217,54
-1025,-217,54
-1015,-217,54
-1005,-217,54
-995,-217,54
-985,-217,54
-975,-217,54
-965,-217,54
-955,-217,54
-3275,-207,55
-3265,-207,55
-3255,-207,55
-3245,-207,55
-3235,-207,55
-3225,-207,55
-3215,-207,55
-3205,-207,55
-3195,-207,55
-3185,-207,55
-3175,-207,55
-3165,-207,55
-3155,-207,55
-3145,-207,55
-3135,-207,55
-3125,-207,55
-3115,-207,55
-3105,-207,55
-3095,-207,55
-3085,-207,55
-3075,-207,55
-3065,-207,55
-3055,-207,55
-3045,-207,55
-3035,-207,55
-3025,-207,55
-3015,-207,55
-3005,-207,55
-2995,-207,55
-2985,-207,55
-2975,-207,55
-2965,-207,55
-2955,-207,55
-2945,-207,55
-2935,-207,55
-2925,-207,55
-2915,-207,55
-2905,-207,55
-2895,-207,55
-2885,-207,55
-2875,-207,55
-2865,-207,55
-2855,-207,55
-2845,-207,55
-2835,-207,55
-2825,-207,55
-2815,-207,55
-2805,-207,55
-2795,-207,55
-2785,-207,55
-2775,-207,55
-2765,-207,55
-2755,-207,55
-2745,-207,55
-2735,-207,55
-2725,-207,55
-2715,-207,55
-2705,-207,55
-2695,-207,55
-2685,-207,55
-2675,-207,55
-2665,-207,55
-2655,-207,55
-2645,-207,55
-2635,-207,55
-2625,-207,55
-2615,-207,55
-2605,-207,55
-2595,-207,55
-2585,-207,55
-2575,-207,55
-2565,-207,55
-2555,-207,55
-2545,-207,55
-2535,-207,55
-2525,-207,55
-2515,-207,55
-2505,-207,55
-2495,-207,55
-2485,-207,55
-2475,-207,55
-2465,-207,55
-2455,-207,55
-2445,-207,55
-2435,-207,55
-2425,-207,55
-2415,-207,55
-2405,-207,55
-2395,-207,55
-2385,-207,55
-2375,-207,55
-2365,-207,55
-2355,-207,55
-2345,-207,55
-2335,-207,55
-2325,-207,55
-2315,-207,55
-2305,-207,55
-2295,-207,55
-2285,-207,55
-2275,-207,55
-2265,-207,55
-2255,-207,55
-2245,-207,55
-2235,-207,55
-2225,-207,55
-2215,-207,55
-2205,-207,55
-2195,-207,55
-2185,-207,55
-2175,-207,55
-2165,-207,55
-2155,-207,55
-2145,-207,55
-2135,-207,55
-2125,-207,55
-2115,-207,55
-2105,-207,55
-2095,-207,55
-2085,-207,55
-2075,-207,55
-2065,-207,55
-2055,-207,55
-2045,-207,55
-2035,-207,55
-2025,-207,55
-2015,-207,55
-2005,-207,55
-1995,-207,55
-1985,-207,55
-1975,-207,55
-1965,-207,55
-1955,-207,55
-1945,-207,55
-1935,-207,55
-1925,-207,55
-1915,-207,55
-1905,-207,55
-1895,-207,55
-1885,-207,55
-1875,-207,55
-1865,-207,55
-1855,-207,55
-1845,-207,55
-1835,-207,55
-1825,-207,55
-1815,-207,55
-1805,-207,55
-1795,-207,55
-1785,-207,55
-1775,-207,55
-1765,-207,55
-1755,-207,55
-1745,-207,55
-1735,-207,55
-1725,-207,55
-1715,-207,55
-1705,-207,55
-1695,-207,55
-1685,-207,55
-1675,-207,55
-1665,-207,55
-1655,-207,55
-1645,-207,55
-1635,-207,55
-1625,-207,55
-1615,-207,55
-1605,-207,55
-1595,-207,55
-1585,-207,55
-1575,-207,55
-1565,-207,55
-1555,-207,55
-1545,-207,55
-1535,-207,55
-1525,-207,55
-1515,-207,55
-1505,-207,55
-1495,-207,55
-1485,-207,55
-1475,-207,55
-1465,-207,55
-1455,-207,55
-1445,-207,55
-1435,-207,55
-1425,-207,55
-1415,-207,55
-1405,-207,55
-1395,-207,55
-1385,-207,55
-1375,-207,55
-1365,-207,55
-1355,-207,55
-1345,-207,55
-1335,-207,55
-1325,-207,55
-1315,-207,55
-1305,-207,55
-1295,-207,55
-1285,-207,55
-1275,-207,55
-1265,-207,55
-1255,-207,55
-1245,-207,55
-1235,-207,55
-1225,-207,55
-1215,-207,55
-1205,-207,55
-1195,-207,55
-1185,-207,55
-1175,-207,55
-1165,-207,55
-1155,-207,55
-1145,-207,55
-1135,-207,55
-1125,-207,55
-1115,-207,55
-1105,-207,55
-1095,-207,55
-1085,-207,55
-1075,-207,55
-1065,-207,55
-1055,-207,55
-1045,-207,55
-1035,-207,55
-1025,-207,55
-1015,-207,55
-1005,-207,55
-995,-207,55
-985,-207,55
-975,-207,55
-965,-207,55
-955,-207,55
-3275,-197,56
-3265,-197,56
-3255,-197,56
-3245,-197,56
-3235,-197,56
-3225,-197,56
-3215,-197,56
-3205,-197,56
-3195,-197,56
-3185,-197,56
-3175,-197,56
-3165,-197,56
-3155,-197,56
-3145,-197,56
-3135,-197,56
-3125,-197,56
-3115,-197,56
-3105,-197,56
-3095,-197,56
-3085,-197,56
-3075,-197,56
-3065,-197,56
-3055,-197,56
-3045,-197,56
-3035,-197,56
-3025,-197,56
-3015,-197,56
-3005,-197,56
-2995,-197,56
-2985,-197,56
-2975,-197,56
-2965,-197,56
-2955,-197,56
-2945,-197,56
-2935,-197,56
-2925,-197,56
-2915,-197,56
-2905,-197,56
-2895,-197,56
-2885,-197,56
-2875,-197,56
-2865,-197,56
-2855,-197,56
-2845,-197,56
-2835,-197,56
-2825,-197,56
-2815,-197,56
-2805,-197,56
-2795,-197,56
-2785,-197,56
-2775,-197,56
-2765,-197,56
-2755,-197,56
-2745,-197,56
-2735,-197,56
-2725,-197,56
-2715,-197,56
-2705,-197,56
-2695,-197,56
-2685,-197,56
-2675,-197,56
-2665,-197,56
-2655,-197,56
-2645,-197,56
-2635,-197,56
-2625,-197,56
-2615,-197,56
-2605,-197,56
-2595,-197,56
-2585,-197,56
-2575,-197,56
-2565,-197,56
-2555,-197,56
-2545,-197,56
-2535,-197,56
-2525,-197,56
-2515,-197,56
-2505,-197,56
-2495,-197,56
-2485,-197,56
-2475,-197,56
-2465,-197,56
-2455,-197,56
-2445,-197,56
-2435,-197,56
-2425,-197,56
-2415,-197,56
-2405,-197,56
-2395,-197,56
-2385,-197,56
-2375,-197,56
-2365,-197,56
-2355,-197,56
-2345,-197,56
-2335,-197,56
-2325,-197,56
-2315,-197,56
-2305,-197,56
-2295,-197,56
-2285,-197,56
-2275,-197,56
-2265,-197,56
-2255,-197,56
-2245,-197,56
-2235,-197,56
-2225,-197,56
-2215,-197,56
-2205,-197,56
-2195,-197,56
-2185,-197,56
-2175,-197,56
-2165,-197,56
-2155,-197,56
-2145,-197,56
-2135,-197,56
-2125,-197,56
-2115,-197,56
-2105,-197,56
-2095,-197,56
-2085,-197,56
-2075,-197,56
-2065,-197,56
-2055,-197,56
-2045,-197,56
-2035,-197,56
-2025,-197,56
-2015,-197,56
-2005,-197,56
-1995,-197,56
-1985,-197,56
-1975,-197,56
-1965,-197,56
-1955,-197,56
-1945,-197,56
-1935,-197,56
-1925,-197,56
-1915,-197,56
-1905,-197,56
-1895,-197,56
-1885,-197,56
-1875,-197,56
-1865,-197,56
-1855,-197,56
-1845,-197,56
-1835,-197,56
-1825,-197,56
-1815,-197,56
-1805,-197,56
-1795,-197,56
-1785,-197,56
-1775,-197,56
-1765,-197,56
-1755,-197,56
-1745,-197,56
-1735,-197,56
-1725,-197,56
-1715,-197,56
-1705,-197,56
-1695,-197,56
-1685,-197,56
-1675,-197,56
-1665,-197,56
-1655,-197,56
-1645,-197,56
-1635,-197,56
-1625,-197,56
-1615,-197,56
-1605,-197,56
-1595,-197,56
-1585,-197,56
-1575,-197,56
-1565,-197,56
-1555,-197,56
-1545,-197,56
-1535,-197,56
-1525,-197,56
-1515,-197,56
-1505,-197,56
-1495,-197,56
-1485,-197,56
-1475,-197,56
-1465,-197,56
-1455,-197,56
-1445,-197,56
-1435,-197,56
-1425,-197,56
-1415,-197,56
-1405,-197,56
-1395,-197,56
-1385,-197,56
-1375,-197,56
-1365,-197,56
-1355,-197,56
-1345,-197,56
-1335,-197,56
-1325,-197,56
-1315,-197,56
-1305,-197,56
-1295,-197,56
-1285,-197,56
-1275,-197,56
-1265,-197,56
-1255,-197,56
-1245,-197,56
-1235,-197,56
-1225,-197,56
-1215,-197,56
-1205,-197,56
-1195,-197,56
-1185,-197,56
-1175,-197,56
-1165,-197,56
-1155,-197,56
-1145,-197,56
-1135,-197,56
-1125,-197,56
-1115,-197,56
-1105,-197,56
-1095,-197,56
-1085,-197,56
-1075,-197,56
-1065,-197,56
-1055,-197,56
-1045,-197,56
-1035,-197,56
-1025,-197,56
-1015,-197,56
-1005,-197,56
-995,-197,56
-985,-197,56
-975,-197,56
-965,-197,56
-955,-197,56
-3275,-187,57
-3265,-187,57
-3255,-187,57
-3245,-187,57
-3235,-187,57
-3225,-187,57
-3215,-187,57
-3205,-187,57
-3195,-187,57
-3185,-187,57
-3175,-187,57
-3165,-187,57
-3155,-187,57
-3145,-187,57
-3135,-187,57
-3125,-187,57
-3115,-187,57
-3105,-187,57
-3095,-187,57
-3085,-187,57
-3075,-187,57
-3065,-187,57
-3055,-187,57
-3045,-187,57
-3035,-187,57
-3025,-187,57
-3015,-187,57
-3005,-187,57
-2995,-187,57
-2985,-187,57
-2975,-187,57
-2965,-187,57
-2955,-187,57
-2945,-187,57
-2935,-187,57
-2925,-187,57
-2915,-187,57
-2905,-187,57
-2895,-187,57
-2885,-187,57
-2875,-187,57
-2865,-187,57
-2855,-187,57
-2845,-187,57
-2835,-187,57
-2825,-187,57
-2815,-187,57
-2805,-187,57
-2795,-187,57
-2785,-187,57
-2775,-187,57
-2765,-187,57
-2755,-187,57
-2745,-187,57
-2735,-187,57
-2725,-187,57
-2715,-187,57
-2705,-187,57
-2695,-187,57
-2685,-187,57
-2675,-187,57
-2665,-187,57
-2655,-187,57
-2645,-187,57
-2635,-187,57
-2625,-187,57
-2615,-187,57
-2605,-187,57
-2595,-187,57
-2585,-187,57
-2575,-187,57
-2565,-187,57
-2555,-187,57
-2545,-187,57
-2535,-187,57
-2525,-187,57
-2515,-187,57
-2505,-187,57
-2495,-187,57
-2485,-187,57
-2475,-187,57
-2465,-187,57
-2455,-187,57
-2445,-187,57
-2435,-187,57
-2425,-187,57
-2415,-187,57
-2405,-187,57
-2395,-187,57
-2385,-187,57
-2375,-187,57
-2365,-187,57
-2355,-187,57
-2345,-187,57
-2335,-187,57
-2325,-187,57
-2315,-187,57
-2305,-187,57
-2295,-187,57
-2285,-187,57
-2275,-187,57
-2265,-187,57
-2255,-187,57
-2245,-187,57
-2235,-187,57
-2225,-187,57
-2215,-187,57
-2205,-187,57
-2195,-187,57
-2185,-187,57
-2175,-187,57
-2165,-187,57
-2155,-187,57
-2145,-187,57
-2135,-187,57
-2125,-187,57
-2115,-187,57
-2105,-187,57
-2095,-187,57
-2085,-187,57
-2075,-187,57
-2065,-187,57
-2055,-187,57
-2045,-187,57
-2035,-187,57
-2025,-187,57
-2015,-187,57
-2005,-187,57
-1995,-187,57
-1985,-187,57
-1975,-187,57
-1965,-187,57
-1955,-187,57
-1945,-187,57
-1935,-187,57
-1925,-187,57
-1915,-187,57
-1905,-187,57
-1895,-187,57
-1885,-187,57
-1875,-187,57
-1865,-187,57
-1855,-187,57
-1845,-187,57
-1835,-187,57
-1825,-187,57
-1815,-187,57
-1805,-187,57
-1795,-187,57
-1785,-187,57
-1775,-187,57
-1765,-187,57
-1755,-187,57
-1745,-187,57
-1735,-187,57
-1725,-187,57
-1715,-187,57
-1705,-187,57
-1695,-187,57
-1685,-187,57
-1675,-187,57
-1665,-187,57
-1655,-187,57
-1645,-187,57
-1635,-187,57
-1625,-187,57
-1615,-187,57
-1605,-187,57
-1595,-187,57
-1585,-187,57
-1575,-187,57
-1565,-187,57
-1555,-187,57
-1545,-187,57
-1535,-187,57
-1525,-187,57
-1515,-187,57
-1505,-187,57
-1495,-187,57
-1485,-187,57
-1475,-187,57
-1465,-187,57
-1455,-187,57
-1445,-187,57
-1435,-187,57
-1425,-187,57
-1415,-187,57
-1405,-187,57
-1395,-187,57
-1385,-187,57
-1375,-187,57
-1365,-187,57
-1355,-187,57
-1345,-187,57
-1335,-187,57
-1325,-187,57
-1315,-187,57
-1305,-187,57
-1295,-187,57
-1285,-187,57
-1275,-187,57
-1265,-187,57
-1255,-187,57
-1245,-187,57
-1235,-187,57
-1225,-187,57
-1215,-187,57
-1205,-187,57
-1195,-187,57
-1185,-187,57
-1175,-187,57
-1165,-187,57
-1155,-187,57
-1145,-187,57
-1135,-187,57
-1125,-187,57
-1115,-187,57
-1105,-187,57
-1095,-187,57
-1085,-187,57
-1075,-187,57
-1065,-187,57
-1055,-187,57
-1045,-187,57
-1035,-187,57
-1025,-187,57
-1015,-187,57
-1005,-187,57
-995,-187,57
-985,-187,57
-975,-187,57
-965,-187,57
-955,-187,57
-3275,-177,58
-3265,-177,58
-3255,-177,58
-3245,-177,58
-3235,-177,58
-3225,-177,58
-3215,-177,58
-3205,-177,58
-3195,-177,58
-3185,-177,58
-3175,-177,58
-3165,-177,58
-3155,-177,58
-3145,-177,58
-3135,-177,58
-3125,-177,58
-3115,-177,58
-3105,-177,58
-3095,-177,58
-3085,-177,58
-3075,-177,58
-3065,-177,58
-3055,-177,58
-3045,-177,58
-3035,-177,58
-3025,-177,58
-3015,-177,58
-3005,-177,58
-2995,-177,58
-2985,-177,58
-2975,-177,58
-2965,-177,58
-2955,-177,58
-2945,-177,58
-2935,-177,58
-2925,-177,58
-2915,-177,58
-2905,-177,58
-2895,-177,58
-2885,-177,58
-2875,-177,58
-2865,-177,58
-2855,-177,58
-2845,-177,58
-2835,-177,58
-2825,-177,58
-2815,-177,58
-2805,-177,58
-2795,-177,58
-2785,-177,58
-2775,-177,58
-2765,-177,58
-2755,-177,58
-2745,-177,58
-2735,-177,58
-2725,-177,58
-2715,-177,58
-2705,-177,58
-2695,-177,58
-2685,-177,58
-2675,-177,58
-2665,-177,58
-2655,-177,58
-2645,-177,58
-2635,-177,58
-2625,-177,58
-2615,-177,58
-2605,-177,58
-2595,-177,58
-2585,-177,58
-2575,-177,58
-2565,-177,58
-2555,-177,58
-2545,-177,58
-2535,-177,58
-2525,-177,58
-2515,-177,58
-2505,-177,58
-2495,-177,58
-2485,-177,58
-2475,-177,58
-2465,-177,58
-2455,-177,58
-2445,-177,58
-2435,-177,58
-2425,-177,58
-2415,-177,58
-2405,-177,58
-2395,-177,58
-2385,-177,58
-2375,-177,58
-2365,-177,58
-2355,-177,58
-2345,-177,58
-2335,-177,58
-2325,-177,58
-2315,-177,58
-2305,-177,58
-2295,-177,58
-2285,-177,58
-2275,-177,58
-2265,-177,58
-2255,-177,58
-2245,-177,58
-2235,-177,58
-2225,-177,58
-2215,-177,58
-2205,-177,58
-2195,-177,58
-2185,-177,58
-2175,-177,58
-2165,-177,58
-2155,-177,58
-2145,-177,58
-2135,-177,58
-2125,-177,58
-2115,-177,58
-2105,-177,58
-2095,-177,58
-2085,-177,58
-2075,-177,58
-2065,-177,58
-2055,-177,58
-2045,-177,58
-2035,-177,58
-2025,-177,58
-2015,-177,58
-2005,-177,58
-1995,-177,58
-1985,-177,58
-1975,-177,58
-1965,-177,58
-1955,-177,58
-1945,-177,58
-1935,-177,58
-1925,-177,58
-1915,-177,58
-1905,-177,58
-1895,-177,58
-1885,-177,58
-1875,-177,58
-1865,-177,58
-1855,-177,58
-1845,-177,58
-1835,-177,58
-1825,-177,58
-1815,-177,58
-1805,-177,58
-1795,-177,58
-1785,-177,58
-1775,-177,58
-1765,-177,58
-1755,-177,58
-1745,-177,58
-1735,-177,58
-1725,-177,58
-1715,-177,58
-1705,-177,58
-1695,-177,58
-1685,-177,58
-1675,-177,58
-1665,-177,58
-1655,-177,58
-1645,-177,58
-1635,-177,58
-1625,-177,58
-1615,-177,58
-1605,-177,58
-1595,-177,58
-1585,-177,58
-1575,-177,58
-1565,-177,58
-1555,-177,58
-1545,-177,58
-1535,-177,58
-1525,-177,58
-1515,-177,58
-1505,-177,58
-1495,-177,58
-1485,-177,58
-1475,-177,58
-1465,-177,58
-1455,-177,58
-1445,-177,58
-1435,-177,58
-1425,-177,58
-1415,-177,58
-1405,-177,58
-1395,-177,58
-1385,-177,58
-1375,-177,58
-1365,-177,58
-1355,-177,58
-1345,-177,58
-1335,-177,58
-1325,-177,58
-1315,-177,58
-1305,-177,58
-1295,-177,58
-1285,-177,58
-1275,-177,58
-1265,-177,58
-1255,-177,58
-1245,-177,58
-1235,-177,58
-1225,-177,58
-1215,-177,58
-1205,-177,58
-1195,-177,58
-1185,-177,58
-1175,-177,58
-1165,-177,58
-1155,-177,58
-1145,-177,58
-1135,-177,58
-1125,-177,58
-1115,-177,58
-1105,-177,58
-1095,-177,58
-1085,-177,58
-1075,-177,58
-1065,-177,58
-1055,-177,58
-1045,-177,58
-1035,-177,58
-1025,-177,58
-1015,-177,58
-1005,-177,58
-995,-177,58
-985,-177,58
-975,-177,58
-965,-177,58
-955,-177,58
-3275,-167,59
-3265,-167,59
-3255,-167,59
-3245,-167,59
-3235,-167,59
-3225,-167,59
-3215,-167,59
-3205,-167,59
-3195,-167,59
-3185,-167,59
-3175,-167,59
-3165,-167,59
-3155,-167,59
-3145,-167,59
-3135,-167,59
-3125,-167,59
-3115,-167,59
-3105,-167,59
-3095,-167,59
-3085,-167,59
-3075,-167,59
-3065,-167,59
-3055,-167,59
-3045,-167,59
-3035,-167,59
-3025,-167,59
-3015,-167,59
-3005,-167,59
-2995,-167,59
-2985,-167,59
-2975,-167,59
-2965,-167,59
-2955,-167,59
-2945,-167,59
-2935,-167,59
-2925,-167,59
-2915,-167,59
-2905,-167,59
-2895,-167,59
-2885,-167,59
-2875,-167,59
-2865,-167,59
-2855,-167,59
-2845,-167,59
-2835,-167,59
-2825,-167,59
-2815,-167,59
-2805,-167,59
-2795,-167,59
-2785,-167,59
